quarter_id,quarter_timestamp,global_winner_id,global_state,BASS_candidate_N,BASS_id,BASS_timestamp,BASS_state,BASS_offset_ms,BASS_old_role,BASS_tie_ids,DRUM_candidate_N,DRUM_id,DRUM_timestamp,DRUM_state,DRUM_offset_ms,DRUM_old_role,DRUM_tie_ids,status,distinct_candidate_combination_exists,BASS_DRUM_PAIR,DRUM_MINUS_BASS_MS
466,169.2734693877551,F_MIX_00846,SELECTED,0,,,,,,[],2,F_MIX_00846,169.3082993197279,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
467,169.621768707483,F_MIX_00847,SELECTED,0,,,,,,[],1,F_MIX_00847,169.69142857142856,DRUM_SUPPORTED,69.65986394556000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
468,169.99328798185942,F_MIX_00849,SELECTED,0,,,,,,[],2,F_MIX_00850,170.05133786848072,DRUM_SUPPORTED,58.04988662130000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
469,170.3415873015873,F_MIX_00851,SELECTED,0,,,,,,[],2,F_MIX_00851,170.283537414966,DRUM_SUPPORTED,-58.0498866213000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
470,170.7131065759637,F_MIX_00853,SELECTED,0,,,,,,[],1,F_MIX_00854,170.75954648526078,DRUM_SUPPORTED,46.43990929708000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
471,171.06140589569162,F_MIX_00856,SELECTED,0,,,,,,[],2,F_MIX_00856,171.1194557823129,DRUM_SUPPORTED,58.04988662128000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
472,171.43292517006802,F_MIX_00858,SELECTED,0,,,,,,[],2,F_MIX_00858,171.46775510204083,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
473,171.78122448979593,F_MIX_00860,SELECTED,0,,,,,,[],2,F_MIX_00860,171.8508843537415,DRUM_SUPPORTED,69.65986394557000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
474,172.15274376417233,F_MIX_00862,SELECTED,0,,,,,,[],2,F_MIX_00862,172.18757369614514,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
475,172.5010430839002,F_MIX_00864,SELECTED,0,,,,,,[],1,F_MIX_00864,172.5474829931973,DRUM_SUPPORTED,46.4399092971000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
476,172.87256235827664,F_MIX_00866,SELECTED,0,,,,,,[],2,F_MIX_00866,172.90739229024942,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
477,173.22086167800452,F_MIX_00868,SELECTED,0,,,,,,[],1,F_MIX_00868,173.25569160997733,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
478,173.59238095238095,F_MIX_00870,SELECTED,0,,,,,,[],2,F_MIX_00870,173.638820861678,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
479,173.94068027210884,F_MIX_00872,SELECTED,0,,,,,,[],2,F_MIX_00872,173.96390022675737,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
480,174.31219954648526,F_MIX_00875,SELECTED,0,,,,,,[],1,F_MIX_00875,174.32380952380953,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
481,174.68371882086169,F_MIX_00877,SELECTED,0,,,,,,[],1,F_MIX_00877,174.69532879818595,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
482,175.03201814058957,F_MIX_00880,SELECTED,0,,,,,,[],2,F_MIX_00880,175.05523809523808,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
483,175.403537414966,F_MIX_00883,SELECTED,0,,,,,,[],1,F_MIX_00883,175.4267573696145,DRUM_SUPPORTED,23.2199546485000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
484,175.75183673469388,F_MIX_00886,SELECTED,0,,,,,,[],1,F_MIX_00886,175.79827664399093,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
485,176.1233560090703,F_MIX_00889,SELECTED,0,,,,,,[],1,F_MIX_00889,176.13496598639455,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
486,176.4716553287982,F_MIX_00891,SELECTED,0,,,,,,[],1,F_MIX_00892,176.5297052154195,DRUM_SUPPORTED,58.0498866213000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
487,176.84317460317462,F_MIX_00893,SELECTED,0,,,,,,[],1,F_MIX_00893,176.79673469387754,DRUM_SUPPORTED,-46.43990929708000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
488,177.1914739229025,F_MIX_00894,SELECTED,0,,,,,,[],1,F_MIX_00895,177.24952380952382,DRUM_SUPPORTED,58.04988662132000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
489,177.5629931972789,F_MIX_00896,SELECTED,0,,,,,,[],1,F_MIX_00896,177.5978231292517,DRUM_SUPPORTED,34.8299319728000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
490,177.9112925170068,F_MIX_00897,SELECTED,0,,,,,,[],1,F_MIX_00897,177.86485260770976,DRUM_SUPPORTED,-46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
491,178.2828117913832,F_MIX_00898,SELECTED,0,,,,,,[],1,F_MIX_00899,178.32925170068026,DRUM_SUPPORTED,46.43990929706000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
492,178.63111111111112,F_MIX_00900,SELECTED,0,,,,,,[],1,F_MIX_00900,178.5730612244898,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
493,179.00263038548752,F_MIX_00901,SELECTED,0,,,,,,[],1,F_MIX_00901,179.03746031746033,DRUM_SUPPORTED,34.82993197281000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
494,179.37414965986395,F_MIX_00902,SELECTED,0,,,,,,[],1,F_MIX_00902,179.39736961451248,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
495,179.72244897959183,F_MIX_00903,SELECTED,0,,,,,,[],1,F_MIX_00903,179.74566893424037,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
496,180.09396825396826,F_MIX_00905,SELECTED,0,,,,,,[],2,F_MIX_00905,180.12879818594104,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
497,180.46548752834468,F_MIX_00907,SELECTED,0,,,,,,[],2,F_MIX_00907,180.4887074829932,DRUM_SUPPORTED,23.21995464852000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
498,180.83700680272108,F_MIX_00909,SELECTED,0,,,,,,[],3,F_MIX_00909,180.84861678004535,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
499,181.2085260770975,F_MIX_00911,SELECTED,0,,,,,,[],1,F_MIX_00911,181.23174603174604,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
500,181.58004535147393,F_MIX_00913,SELECTED,0,,,,,,[],2,F_MIX_00914,181.62648526077098,DRUM_SUPPORTED,46.43990929705000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
501,181.9283446712018,F_MIX_00916,SELECTED,0,,,,,,[],1,F_MIX_00916,181.95156462585035,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
502,182.29986394557824,F_MIX_00918,SELECTED,0,,,,,,[],2,F_MIX_00919,182.35791383219956,DRUM_SUPPORTED,58.04988662132000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
503,182.64816326530612,F_MIX_00920,SELECTED,0,,,,,,[],1,F_MIX_00920,182.6829931972789,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
504,183.01968253968255,F_MIX_00922,SELECTED,0,,,,,,[],2,F_MIX_00922,183.04290249433106,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
505,183.36798185941043,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
506,183.71628117913832,F_MIX_00924,SELECTED,0,,,,,,[],3,F_MIX_00924,183.7511111111111,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
507,184.0645804988662,F_MIX_00927,SELECTED,0,,,,,,[],2,F_MIX_00928,184.12263038548753,DRUM_SUPPORTED,58.04988662133000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
508,184.43609977324263,F_MIX_00930,SELECTED,0,,,,,,[],1,F_MIX_00930,184.45931972789117,DRUM_SUPPORTED,23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
509,184.78439909297052,F_MIX_00931,SELECTED,0,,,,,,[],1,F_MIX_00932,184.84244897959184,DRUM_SUPPORTED,58.04988662132000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
510,185.15591836734694,F_MIX_00934,SELECTED,0,,,,,,[],2,F_MIX_00934,185.17913832199545,DRUM_SUPPORTED,23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
511,185.50421768707483,F_MIX_00935,SELECTED,0,,,,,,[],1,F_MIX_00935,185.5390476190476,DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
512,185.87573696145125,F_MIX_00937,SELECTED,0,,,,,,[],2,F_MIX_00937,185.9221768707483,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
513,186.24725623582768,F_MIX_00939,SELECTED,0,,,,,,[],2,F_MIX_00939,186.28208616780046,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
514,186.61877551020407,F_MIX_00940,SELECTED,0,,,,,,[],1,F_MIX_00940,186.6419954648526,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
515,186.9902947845805,F_MIX_00943,SELECTED,0,,,,,,[],1,F_MIX_00943,187.00190476190477,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
516,187.36181405895692,F_MIX_00945,SELECTED,0,,,,,,[],3,F_MIX_00945,187.3734240362812,DRUM_SUPPORTED,11.60997732428000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
517,187.73333333333332,F_MIX_00948,SELECTED,0,,,,,,[],2,F_MIX_00948,187.73333333333332,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
518,188.08163265306123,F_MIX_00949,SELECTED,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
519,188.45315192743763,F_MIX_00950,SELECTED,0,,,,,,[],1,F_MIX_00950,188.45315192743763,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
520,188.80145124716555,F_MIX_00951,SELECTED,0,,,,,,[],1,F_MIX_00951,188.8130612244898,DRUM_SUPPORTED,11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
521,189.14975056689343,F_MIX_00953,SELECTED,0,,,,,,[],2,F_MIX_00953,189.1845804988662,DRUM_SUPPORTED,34.82993197277000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
522,189.49804988662132,F_MIX_00954,SELECTED,0,,,,,,[],1,F_MIX_00954,189.4167800453515,DRUM_SUPPORTED,-81.26984126982000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
523,189.86956916099774,F_MIX_00955,SELECTED,0,,,,,,[],1,F_MIX_00955,189.90439909297052,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
524,190.21786848072563,F_MIX_00957,SELECTED,0,,,,,,[],1,F_MIX_00957,190.26430839002268,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
525,190.5661678004535,F_MIX_00958,SELECTED,1,F_MIX_00958,190.61260770975056,BASS_AND_DRUM_SUPPORTED,46.43990929706000,PRIMARY,[],1,F_MIX_00958,190.61260770975056,BASS_AND_DRUM_SUPPORTED,46.43990929706000,PRIMARY,[],SHARED_DUAL_MARKER,False,UNRESOLVED,
526,190.9144671201814,F_MIX_00959,SELECTED,0,,,,,,[],1,F_MIX_00959,190.85641723356008,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
527,191.26276643990929,F_MIX_00960,SELECTED,0,,,,,,[],1,F_MIX_00960,191.33242630385487,DRUM_SUPPORTED,69.65986394558000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
528,191.6110657596372,F_MIX_00961,SELECTED,0,,,,,,[],2,F_MIX_00961,191.58784580498866,DRUM_SUPPORTED,-23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
529,191.95936507936509,F_MIX_00963,SELECTED,0,,,,,,[],1,F_MIX_00963,191.93614512471655,DRUM_SUPPORTED,-23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
530,192.3308843537415,F_MIX_00965,SELECTED,0,,,,,,[],1,F_MIX_00965,192.2728344671202,DRUM_SUPPORTED,-58.0498866213000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
531,192.6791836734694,F_MIX_00966,SELECTED,0,,,,,,[],2,F_MIX_00966,192.63274376417235,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
532,193.02748299319728,F_MIX_00968,SELECTED,0,,,,,,[],1,F_MIX_00968,192.98104308390023,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
533,193.37578231292517,F_MIX_00969,SELECTED,0,,,,,,[],2,F_MIX_00969,193.31773242630385,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
534,193.72408163265305,F_MIX_00971,SELECTED,0,,,,,,[],1,F_MIX_00972,193.7705215419501,DRUM_SUPPORTED,46.43990929705000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
535,194.07238095238094,F_MIX_00973,SELECTED,0,,,,,,[],1,F_MIX_00973,194.1536507936508,DRUM_SUPPORTED,81.26984126986000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
536,194.44390022675736,F_MIX_00974,SELECTED,0,,,,,,[],1,F_MIX_00974,194.3742403628118,DRUM_SUPPORTED,-69.65986394556000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
537,194.79219954648525,F_MIX_00976,SELECTED,0,,,,,,[],1,F_MIX_00975,194.73414965986396,DRUM_SUPPORTED,-58.04988662129000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
538,195.14049886621316,F_MIX_00979,SELECTED,0,,,,,,[],4,F_MIX_00979,195.11727891156463,DRUM_SUPPORTED,-23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
539,195.48879818594105,F_MIX_00982,SELECTED,0,,,,,,[],1,F_MIX_00982,195.50040816326532,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
540,195.86031746031745,F_MIX_00983,SELECTED,0,,,,,,[],2,F_MIX_00983,195.8487074829932,DRUM_SUPPORTED,-11.60997732425000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
541,196.20861678004536,F_MIX_00985,SELECTED,0,,,,,,[],1,F_MIX_00985,196.2202267573696,DRUM_SUPPORTED,11.60997732424000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
542,196.55691609977325,F_MIX_00986,SELECTED,0,,,,,,[],1,F_MIX_00986,196.45242630385488,DRUM_SUPPORTED,-104.48979591837000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
543,196.90521541950113,F_MIX_00987,SELECTED,0,,,,,,[],2,F_MIX_00987,196.8239455782313,DRUM_SUPPORTED,-81.26984126983000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
544,197.27673469387756,F_MIX_00990,SELECTED,0,,,,,,[],3,F_MIX_00990,197.27673469387756,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
545,197.62503401360544,F_MIX_00993,SELECTED,0,,,,,,[],3,F_MIX_00993,197.6018140589569,DRUM_SUPPORTED,-23.21995464854000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
546,197.97333333333333,F_MIX_00995,SELECTED,0,,,,,,[],1,F_MIX_00995,197.96172335600906,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
547,198.34485260770975,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
548,198.69315192743764,F_MIX_00996,SELECTED,0,,,,,,[],1,F_MIX_00996,198.6118820861678,DRUM_SUPPORTED,-81.26984126984000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
549,199.06467120181406,F_MIX_00997,SELECTED,0,,,,,,[],1,F_MIX_00997,199.07628117913833,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
550,199.41297052154195,F_MIX_00998,SELECTED,0,,,,,,[],1,F_MIX_00998,199.4361904761905,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
551,199.76126984126984,F_MIX_00999,SELECTED,0,,,,,,[],1,F_MIX_00999,199.81931972789116,DRUM_SUPPORTED,58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
552,200.13278911564626,F_MIX_01000,SELECTED,0,,,,,,[],1,F_MIX_01000,200.16761904761904,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
553,200.48108843537415,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
554,200.85260770975057,F_MIX_01001,SELECTED,0,,,,,,[],1,F_MIX_01001,200.80616780045352,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
555,201.20090702947846,F_MIX_01002,SELECTED,0,,,,,,[],1,F_MIX_01002,201.2473469387755,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
556,201.57242630385488,F_MIX_01004,SELECTED,0,,,,,,[],2,F_MIX_01004,201.6304761904762,DRUM_SUPPORTED,58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
557,201.92072562358277,F_MIX_01005,SELECTED,0,,,,,,[],2,F_MIX_01005,201.87428571428572,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,"[""F_MIX_01005"", ""F_MIX_01006""]",DRUM_ONLY,False,UNRESOLVED,
558,202.26902494331065,F_MIX_01008,SELECTED,0,,,,,,[],1,F_MIX_01008,202.2922448979592,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
559,202.64054421768708,F_MIX_01009,SELECTED,0,,,,,,[],1,F_MIX_01010,202.68698412698413,DRUM_SUPPORTED,46.43990929705000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
560,202.98884353741497,F_MIX_01012,SELECTED,0,,,,,,[],1,F_MIX_01012,203.04689342403628,DRUM_SUPPORTED,58.04988662131000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
561,203.33714285714285,F_MIX_01013,SELECTED,0,,,,,,[],1,F_MIX_01014,203.39519274376417,DRUM_SUPPORTED,58.04988662132000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
562,203.68544217687074,F_MIX_01015,SELECTED,0,,,,,,[],2,F_MIX_01015,203.66222222222223,DRUM_SUPPORTED,-23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
563,204.05696145124716,F_MIX_01017,SELECTED,0,,,,,,[],1,F_MIX_01017,204.03374149659865,DRUM_SUPPORTED,-23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
564,204.40526077097505,F_MIX_01018,SELECTED,0,,,,,,[],1,F_MIX_01018,204.3356009070295,DRUM_SUPPORTED,-69.65986394555000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
565,204.75356009070296,F_MIX_01019,SELECTED,0,,,,,,[],1,F_MIX_01019,204.70712018140588,DRUM_SUPPORTED,-46.43990929708000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
566,205.12507936507936,F_MIX_01021,SELECTED,0,,,,,,[],1,F_MIX_01021,205.06702947845804,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
567,205.47337868480724,F_MIX_01022,SELECTED,0,,,,,,[],1,F_MIX_01022,205.43854875283446,DRUM_SUPPORTED,-34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
568,205.84489795918367,F_MIX_01024,SELECTED,0,,,,,,[],1,F_MIX_01024,205.8100680272109,DRUM_SUPPORTED,-34.82993197277000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
569,206.19319727891155,F_MIX_01025,SELECTED,0,,,,,,[],2,F_MIX_01025,206.16997732426304,DRUM_SUPPORTED,-23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
570,206.56471655328798,F_MIX_01027,SELECTED,0,,,,,,[],1,F_MIX_01027,206.50666666666666,DRUM_SUPPORTED,-58.04988662132000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
571,206.9362358276644,F_MIX_01028,SELECTED,0,,,,,,[],2,F_MIX_01028,206.87818594104309,DRUM_SUPPORTED,-58.04988662131000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
572,207.30775510204083,F_MIX_01032,SELECTED,0,,,,,,[],2,F_MIX_01032,207.35419501133788,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
573,207.67927437641723,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
574,208.05079365079365,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
575,208.4455328798186,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
576,208.817052154195,NONE,EMPTY,0,,,,,,[],0,,,,,,[],NEITHER,False,UNRESOLVED,
577,209.21179138321995,F_MIX_01033,SELECTED,0,,,,,,[],1,F_MIX_01033,209.258231292517,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
578,209.58331065759637,F_MIX_01035,SELECTED,0,,,,,,[],1,F_MIX_01035,209.59492063492064,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
579,209.9548299319728,F_MIX_01036,SELECTED,0,,,,,,[],1,F_MIX_01036,209.98965986394558,DRUM_SUPPORTED,34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
580,210.3263492063492,F_MIX_01040,SELECTED,0,,,,,,[],1,F_MIX_01040,210.34956916099773,DRUM_SUPPORTED,23.21995464853000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
581,210.69786848072562,F_MIX_01043,SELECTED,0,,,,,,[],1,F_MIX_01043,210.68625850340135,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
582,211.06938775510204,F_MIX_01046,SELECTED,0,,,,,,[],2,F_MIX_01046,211.05777777777777,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
583,211.41768707482993,F_MIX_01049,SELECTED,0,,,,,,[],2,F_MIX_01049,211.40607709750566,DRUM_SUPPORTED,-11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
584,211.78920634920635,F_MIX_01053,SELECTED,0,,,,,,[],1,F_MIX_01053,211.78920634920635,DRUM_SUPPORTED,0E-14,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
585,212.13750566893424,F_MIX_01055,SELECTED,0,,,,,,[],1,F_MIX_01055,212.1491156462585,DRUM_SUPPORTED,11.60997732426000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
586,212.50902494331066,F_MIX_01057,SELECTED,0,,,,,,[],2,F_MIX_01057,212.52063492063493,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
587,212.85732426303855,F_MIX_01059,SELECTED,0,,,,,,[],1,F_MIX_01059,212.8805442176871,DRUM_SUPPORTED,23.21995464855000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
588,213.20562358276644,F_MIX_01061,SELECTED,0,,,,,,[],1,F_MIX_01061,213.25206349206348,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
589,213.57714285714286,F_MIX_01063,SELECTED,0,,,,,,[],1,F_MIX_01063,213.6235827664399,DRUM_SUPPORTED,46.43990929704000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
590,213.92544217687075,F_MIX_01064,SELECTED,0,,,,,,[],1,F_MIX_01064,213.8790022675737,DRUM_SUPPORTED,-46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
591,214.27374149659863,F_MIX_01066,SELECTED,0,,,,,,[],1,F_MIX_01067,214.33179138321995,DRUM_SUPPORTED,58.04988662132000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
592,214.64526077097506,F_MIX_01068,SELECTED,0,,,,,,[],1,F_MIX_01069,214.70331065759638,DRUM_SUPPORTED,58.04988662132000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
593,214.99356009070294,F_MIX_01070,SELECTED,0,,,,,,[],2,F_MIX_01070,214.95873015873016,DRUM_SUPPORTED,-34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
594,215.34185941043083,F_MIX_01072,SELECTED,0,,,,,,[],1,F_MIX_01073,215.4231292517007,DRUM_SUPPORTED,81.26984126987000,CONTEXT,[],DRUM_ONLY,False,UNRESOLVED,
595,215.71337868480725,F_MIX_01074,SELECTED,0,,,,,,[],1,F_MIX_01074,215.69015873015874,DRUM_SUPPORTED,-23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
596,216.06167800453514,F_MIX_01075,SELECTED,0,,,,,,[],1,F_MIX_01075,216.03845804988663,DRUM_SUPPORTED,-23.21995464851000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
597,216.40997732426302,F_MIX_01076,SELECTED,0,,,,,,[],1,F_MIX_01076,216.37514739229024,DRUM_SUPPORTED,-34.82993197278000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
598,216.78149659863945,F_MIX_01079,SELECTED,0,,,,,,[],2,F_MIX_01079,216.79310657596372,DRUM_SUPPORTED,11.60997732427000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
599,217.12979591836734,F_MIX_01080,SELECTED,0,,,,,,[],1,F_MIX_01080,217.17623582766439,DRUM_SUPPORTED,46.43990929705000,PRIMARY,[],DRUM_ONLY,False,UNRESOLVED,
