stem,full_mix_id,stem_id,full_mix_state,full_mix_sample,stem_sample,FM_MINUS_STEM_ms
drums,F_MIX_00443,DRUMS_00340,BASS_AND_DRUM_SUPPORTED,3882496,3882496,0.0
drums,F_MIX_00445,DRUMS_00342,BASS_AND_DRUM_SUPPORTED,3914240,3914240,0.0
drums,F_MIX_00447,DRUMS_00343,BASS_AND_DRUM_SUPPORTED,3929600,3929600,0.0
drums,F_MIX_00448,DRUMS_00344,BASS_AND_DRUM_SUPPORTED,3945984,3945984,0.0
drums,F_MIX_00451,DRUMS_00347,DRUM_SUPPORTED,3988992,3988992,0.0
drums,F_MIX_00452,DRUMS_00348,BASS_AND_DRUM_SUPPORTED,3993600,3993600,0.0
drums,F_MIX_00455,DRUMS_00349,BASS_AND_DRUM_SUPPORTED,4008960,4008960,0.0
drums,F_MIX_00457,DRUMS_00351,BASS_AND_DRUM_SUPPORTED,4024832,4024832,0.0
drums,F_MIX_00459,DRUMS_00352,BASS_AND_DRUM_SUPPORTED,4040704,4040192,11.609977324263038
drums,F_MIX_00460,DRUMS_00353,DRUM_SUPPORTED,4052480,4052480,0.0
drums,F_MIX_00464,DRUMS_00355,DRUM_SUPPORTED,4072448,4071936,11.609977324263038
drums,F_MIX_00466,DRUMS_00356,BASS_AND_DRUM_SUPPORTED,4088320,4088320,0.0
drums,F_MIX_00467,DRUMS_00357,DRUM_SUPPORTED,4100096,4099584,11.609977324263038
drums,F_MIX_00470,DRUMS_00358,DRUM_SUPPORTED,4120576,4120064,11.609977324263038
drums,F_MIX_00472,DRUMS_00359,DRUM_SUPPORTED,4136448,4136448,0.0
drums,F_MIX_00473,DRUMS_00360,DRUM_SUPPORTED,4147200,4146688,11.609977324263038
drums,F_MIX_00474,DRUMS_00362,BASS_AND_DRUM_SUPPORTED,4167680,4167680,0.0
drums,F_MIX_00475,DRUMS_00363,DRUM_SUPPORTED,4179968,4179968,0.0
drums,F_MIX_00477,DRUMS_00365,DRUM_SUPPORTED,4212224,4212224,0.0
drums,F_MIX_00478,DRUMS_00366,BASS_AND_DRUM_SUPPORTED,4215808,4215808,0.0
drums,F_MIX_00479,DRUMS_00367,UNKNOWN,4228096,4228096,0.0
drums,F_MIX_00480,DRUMS_00368,DRUM_SUPPORTED,4231680,4231680,0.0
drums,F_MIX_00481,DRUMS_00369,DRUM_SUPPORTED,4243968,4243456,11.609977324263038
drums,F_MIX_00482,DRUMS_00370,UNKNOWN,4260352,4260352,0.0
drums,F_MIX_00483,DRUMS_00371,BASS_AND_DRUM_SUPPORTED,4263936,4263936,0.0
drums,F_MIX_00484,DRUMS_00372,DRUM_SUPPORTED,4275200,4274688,11.609977324263038
drums,F_MIX_00486,DRUMS_00373,DRUM_SUPPORTED,4295680,4295680,0.0
drums,F_MIX_00487,DRUMS_00374,DRUM_SUPPORTED,4308480,4308480,0.0
drums,F_MIX_00489,DRUMS_00375,DRUM_SUPPORTED,4328448,4328448,0.0
drums,F_MIX_00490,DRUMS_00376,DRUM_SUPPORTED,4339712,4339712,0.0
drums,F_MIX_00492,DRUMS_00377,DRUM_SUPPORTED,4360192,4360192,0.0
drums,F_MIX_00494,DRUMS_00379,DRUM_SUPPORTED,4386816,4386304,11.609977324263038
drums,F_MIX_00495,DRUMS_00380,BASS_AND_DRUM_SUPPORTED,4391424,4391424,0.0
drums,F_MIX_00496,DRUMS_00381,UNKNOWN,4403200,4403712,-11.609977324263038
drums,F_MIX_00497,DRUMS_00382,BASS_AND_DRUM_SUPPORTED,4407296,4407296,0.0
drums,F_MIX_00500,DRUMS_00383,BASS_AND_DRUM_SUPPORTED,4423168,4423168,0.0
drums,F_MIX_00502,DRUMS_00384,BASS_AND_DRUM_SUPPORTED,4440064,4439552,11.609977324263038
drums,F_MIX_00507,DRUMS_00387,BASS_AND_DRUM_SUPPORTED,4488704,4488704,0.0
drums,F_MIX_00508,DRUMS_00388,DRUM_SUPPORTED,4500480,4500480,0.0
drums,F_MIX_00510,DRUMS_00389,DRUM_SUPPORTED,4520448,4519936,11.609977324263038
drums,F_MIX_00512,DRUMS_00391,BASS_AND_DRUM_SUPPORTED,4552192,4551680,11.609977324263038
drums,F_MIX_00513,DRUMS_00392,DRUM_SUPPORTED,4563968,4563968,0.0
drums,F_MIX_00514,DRUMS_00393,BASS_AND_DRUM_SUPPORTED,4568064,4568064,0.0
drums,F_MIX_00516,DRUMS_00394,BASS_AND_DRUM_SUPPORTED,4583936,4583424,11.609977324263038
drums,F_MIX_00517,DRUMS_00395,DRUM_SUPPORTED,4594688,4594688,0.0
drums,F_MIX_00519,DRUMS_00396,DRUM_SUPPORTED,4599808,4599808,0.0
drums,F_MIX_00521,DRUMS_00397,DRUM_SUPPORTED,4610560,4610560,0.0
drums,F_MIX_00522,DRUMS_00398,BASS_AND_DRUM_SUPPORTED,4615168,4615168,0.0
drums,F_MIX_00523,DRUMS_00399,DRUM_SUPPORTED,4626432,4626432,0.0
drums,F_MIX_00524,DRUMS_00400,DRUM_SUPPORTED,4631552,4631552,0.0
drums,F_MIX_00525,DRUMS_00401,UNKNOWN,4642816,4642816,0.0
drums,F_MIX_00526,DRUMS_00402,DRUM_SUPPORTED,4647424,4646912,11.609977324263038
drums,F_MIX_00527,DRUMS_00403,DRUM_SUPPORTED,4657664,4657664,0.0
drums,F_MIX_00528,DRUMS_00404,DRUM_SUPPORTED,4679168,4679168,0.0
drums,F_MIX_00529,DRUMS_00405,DRUM_SUPPORTED,4690944,4690432,11.609977324263038
drums,F_MIX_00530,DRUMS_00406,DRUM_SUPPORTED,4710912,4710400,11.609977324263038
drums,F_MIX_00531,DRUMS_00407,DRUM_SUPPORTED,4721664,4721664,0.0
drums,F_MIX_00532,DRUMS_00408,DRUM_SUPPORTED,4726784,4726784,0.0
drums,F_MIX_00533,DRUMS_00409,DRUM_SUPPORTED,4737536,4737024,11.609977324263038
drums,F_MIX_00535,DRUMS_00410,DRUM_SUPPORTED,4752384,4752384,0.0
drums,F_MIX_00537,DRUMS_00411,DRUM_SUPPORTED,4767232,4767232,0.0
drums,F_MIX_00538,DRUMS_00412,DRUM_SUPPORTED,4773376,4773376,0.0
drums,F_MIX_00539,DRUMS_00413,DRUM_SUPPORTED,4783104,4783104,0.0
drums,F_MIX_00541,DRUMS_00414,DRUM_SUPPORTED,4805120,4805120,0.0
drums,F_MIX_00542,DRUMS_00415,DRUM_SUPPORTED,4815360,4814848,11.609977324263038
drums,F_MIX_00544,DRUMS_00417,DRUM_SUPPORTED,4835840,4835328,11.609977324263038
drums,F_MIX_00549,DRUMS_00419,DRUM_SUPPORTED,4882944,4882944,0.0
drums,F_MIX_00551,DRUMS_00420,DRUM_SUPPORTED,4894720,4894720,0.0
drums,F_MIX_00554,DRUMS_00421,DRUM_SUPPORTED,4915712,4915200,11.609977324263038
drums,F_MIX_00556,DRUMS_00422,DRUM_SUPPORTED,4931584,4931072,11.609977324263038
drums,F_MIX_00560,DRUMS_00424,DRUM_SUPPORTED,4963328,4963328,0.0
drums,F_MIX_00563,DRUMS_00426,DRUM_SUPPORTED,4995584,4995072,11.609977324263038
drums,F_MIX_00564,DRUMS_00427,DRUM_SUPPORTED,5007360,5006848,11.609977324263038
drums,F_MIX_00566,DRUMS_00428,UNKNOWN,5023232,5023744,-11.609977324263038
drums,F_MIX_00567,DRUMS_00429,DRUM_SUPPORTED,5027328,5027328,0.0
drums,F_MIX_00569,DRUMS_00431,DRUM_SUPPORTED,5059072,5058560,11.609977324263038
drums,F_MIX_00570,DRUMS_00432,DRUM_SUPPORTED,5070336,5069824,11.609977324263038
drums,F_MIX_00571,DRUMS_00433,BASS_AND_DRUM_SUPPORTED,5074432,5074432,0.0
drums,F_MIX_00572,DRUMS_00434,BASS_AND_DRUM_SUPPORTED,5090816,5090304,11.609977324263038
drums,F_MIX_00573,DRUMS_00435,BASS_AND_DRUM_SUPPORTED,5106688,5106688,0.0
drums,F_MIX_00576,DRUMS_00437,BASS_AND_DRUM_SUPPORTED,5137920,5137920,0.0
drums,F_MIX_00578,DRUMS_00438,BASS_AND_DRUM_SUPPORTED,5154304,5153792,11.609977324263038
drums,F_MIX_00580,DRUMS_00439,DRUM_SUPPORTED,5171200,5171200,0.0
drums,F_MIX_00582,DRUMS_00440,DRUM_SUPPORTED,5186560,5186048,11.609977324263038
drums,F_MIX_00583,DRUMS_00441,BASS_AND_DRUM_SUPPORTED,5202944,5202944,0.0
drums,F_MIX_00584,DRUMS_00442,BASS_AND_DRUM_SUPPORTED,5219328,5219328,0.0
drums,F_MIX_00585,DRUMS_00443,UNKNOWN,5232128,5232128,0.0
drums,F_MIX_00586,DRUMS_00444,BASS_AND_DRUM_SUPPORTED,5235712,5235712,0.0
drums,F_MIX_00587,DRUMS_00445,BASS_AND_DRUM_SUPPORTED,5250560,5251072,-11.609977324263038
drums,F_MIX_00589,DRUMS_00446,DRUM_SUPPORTED,5267456,5267456,0.0
drums,F_MIX_00591,DRUMS_00447,BASS_AND_DRUM_SUPPORTED,5283328,5282816,11.609977324263038
drums,F_MIX_00592,DRUMS_00448,BASS_AND_DRUM_SUPPORTED,5295104,5295104,0.0
drums,F_MIX_00594,DRUMS_00449,DRUM_SUPPORTED,5315072,5315072,0.0
drums,F_MIX_00597,DRUMS_00451,BASS_AND_DRUM_SUPPORTED,5347328,5346816,11.609977324263038
drums,F_MIX_00600,DRUMS_00453,BASS_AND_DRUM_SUPPORTED,5379072,5379072,0.0
drums,F_MIX_00602,DRUMS_00454,BASS_AND_DRUM_SUPPORTED,5394944,5394944,0.0
drums,F_MIX_00603,DRUMS_00455,BASS_AND_DRUM_SUPPORTED,5411328,5410816,11.609977324263038
drums,F_MIX_00604,DRUMS_00456,BASS_AND_DRUM_SUPPORTED,5426688,5426688,0.0
drums,F_MIX_00606,DRUMS_00457,BASS_AND_DRUM_SUPPORTED,5443072,5443072,0.0
drums,F_MIX_00608,DRUMS_00458,BASS_AND_DRUM_SUPPORTED,5459456,5459456,0.0
drums,F_MIX_00610,DRUMS_00459,BASS_AND_DRUM_SUPPORTED,5475328,5474816,11.609977324263038
drums,F_MIX_00611,DRUMS_00460,DRUM_SUPPORTED,5487104,5486592,11.609977324263038
drums,F_MIX_00613,DRUMS_00461,BASS_AND_DRUM_SUPPORTED,5507072,5507072,0.0
drums,F_MIX_00615,DRUMS_00462,BASS_AND_DRUM_SUPPORTED,5522944,5522432,11.609977324263038
drums,F_MIX_00616,DRUMS_00463,BASS_AND_DRUM_SUPPORTED,5538304,5538304,0.0
drums,F_MIX_00617,DRUMS_00464,DRUM_SUPPORTED,5550080,5549568,11.609977324263038
drums,F_MIX_00619,DRUMS_00465,UNKNOWN,5566976,5566464,11.609977324263038
drums,F_MIX_00620,DRUMS_00466,BASS_AND_DRUM_SUPPORTED,5570048,5570048,0.0
drums,F_MIX_00624,DRUMS_00468,DRUM_SUPPORTED,5601792,5601280,11.609977324263038
drums,F_MIX_00625,DRUMS_00469,DRUM_SUPPORTED,5613568,5613056,11.609977324263038
drums,F_MIX_00627,DRUMS_00470,UNKNOWN,5629440,5629440,0.0
drums,F_MIX_00628,DRUMS_00471,DRUM_SUPPORTED,5633536,5633536,0.0
drums,F_MIX_00630,DRUMS_00473,DRUM_SUPPORTED,5650432,5650432,0.0
drums,F_MIX_00631,DRUMS_00474,UNKNOWN,5661696,5662208,-11.609977324263038
drums,F_MIX_00632,DRUMS_00475,DRUM_SUPPORTED,5666816,5666304,11.609977324263038
drums,F_MIX_00634,DRUMS_00476,UNKNOWN,5683200,5683200,0.0
drums,F_MIX_00635,DRUMS_00477,DRUM_SUPPORTED,5698048,5698048,0.0
drums,F_MIX_00637,DRUMS_00478,DRUM_SUPPORTED,5709824,5709824,0.0
drums,F_MIX_00638,DRUMS_00479,DRUM_SUPPORTED,5726208,5726208,0.0
drums,F_MIX_00639,DRUMS_00480,DRUM_SUPPORTED,5729792,5729792,0.0
drums,F_MIX_00640,DRUMS_00481,DRUM_SUPPORTED,5745664,5745152,11.609977324263038
drums,F_MIX_00641,DRUMS_00482,DRUM_SUPPORTED,5755904,5755904,0.0
drums,F_MIX_00642,DRUMS_00483,DRUM_SUPPORTED,5761024,5761024,0.0
drums,F_MIX_00643,DRUMS_00484,UNKNOWN,5772288,5771776,11.609977324263038
drums,F_MIX_00645,DRUMS_00485,DRUM_SUPPORTED,5777408,5776896,11.609977324263038
drums,F_MIX_00647,DRUMS_00487,UNKNOWN,5791744,5791744,0.0
drums,F_MIX_00648,DRUMS_00488,DRUM_SUPPORTED,5803520,5803008,11.609977324263038
drums,F_MIX_00649,DRUMS_00490,DRUM_SUPPORTED,5825024,5825024,0.0
drums,F_MIX_00650,DRUMS_00491,DRUM_SUPPORTED,5835264,5835264,0.0
drums,F_MIX_00652,DRUMS_00492,UNKNOWN,5851648,5851648,0.0
drums,F_MIX_00653,DRUMS_00493,DRUM_SUPPORTED,5855744,5855232,11.609977324263038
drums,F_MIX_00656,DRUMS_00497,DRUM_SUPPORTED,5888000,5888000,0.0
drums,F_MIX_00658,DRUMS_00498,DRUM_SUPPORTED,5903360,5902848,11.609977324263038
drums,F_MIX_00660,DRUMS_00499,DRUM_SUPPORTED,5919232,5919232,0.0
drums,F_MIX_00661,DRUMS_00500,UNKNOWN,5930496,5930496,0.0
drums,F_MIX_00662,DRUMS_00501,DRUM_SUPPORTED,5950464,5950464,0.0
drums,F_MIX_00663,DRUMS_00503,DRUM_SUPPORTED,5966848,5966848,0.0
drums,F_MIX_00664,DRUMS_00504,DRUM_SUPPORTED,5982720,5982720,0.0
drums,F_MIX_00665,DRUMS_00506,DRUM_SUPPORTED,5998080,5998592,-11.609977324263038
drums,F_MIX_00666,DRUMS_00507,DRUM_SUPPORTED,6013440,6013440,0.0
drums,F_MIX_00668,DRUMS_00508,DRUM_SUPPORTED,6030336,6030336,0.0
drums,F_MIX_00670,DRUMS_00509,DRUM_SUPPORTED,6046720,6046208,11.609977324263038
drums,F_MIX_00671,DRUMS_00510,DRUM_SUPPORTED,6057984,6057472,11.609977324263038
drums,F_MIX_00672,DRUMS_00511,DRUM_SUPPORTED,6062592,6062592,0.0
drums,F_MIX_00674,DRUMS_00512,DRUM_SUPPORTED,6077952,6077952,0.0
drums,F_MIX_00675,DRUMS_00513,DRUM_SUPPORTED,6090240,6090240,0.0
drums,F_MIX_00676,DRUMS_00514,DRUM_SUPPORTED,6109696,6109696,0.0
drums,F_MIX_00677,DRUMS_00515,DRUM_SUPPORTED,6120960,6120960,0.0
drums,F_MIX_00679,DRUMS_00516,DRUM_SUPPORTED,6141440,6140928,11.609977324263038
drums,F_MIX_00680,DRUMS_00517,UNKNOWN,6152704,6152192,11.609977324263038
drums,F_MIX_00681,DRUMS_00518,DRUM_SUPPORTED,6157312,6157312,0.0
drums,F_MIX_00682,DRUMS_00519,UNKNOWN,6169088,6169088,0.0
drums,F_MIX_00683,DRUMS_00520,DRUM_SUPPORTED,6172672,6172672,0.0
drums,F_MIX_00684,DRUMS_00521,DRUM_SUPPORTED,6183424,6183424,0.0
drums,F_MIX_00686,DRUMS_00522,DRUM_SUPPORTED,6204928,6204928,0.0
drums,F_MIX_00687,DRUMS_00523,DRUM_SUPPORTED,6220800,6220800,0.0
drums,F_MIX_00689,DRUMS_00524,DRUM_SUPPORTED,6236672,6236160,11.609977324263038
drums,F_MIX_00691,DRUMS_00525,DRUM_SUPPORTED,6253056,6253056,0.0
drums,F_MIX_00692,DRUMS_00526,DRUM_SUPPORTED,6267904,6267904,0.0
drums,F_MIX_00693,DRUMS_00527,DRUM_SUPPORTED,6269440,6269440,0.0
drums,F_MIX_00694,DRUMS_00528,DRUM_SUPPORTED,6281728,6281728,0.0
drums,F_MIX_00695,DRUMS_00529,DRUM_SUPPORTED,6300160,6300160,0.0
drums,F_MIX_00697,DRUMS_00530,DRUM_SUPPORTED,6316544,6316544,0.0
drums,F_MIX_00699,DRUMS_00531,DRUM_SUPPORTED,6332928,6332416,11.609977324263038
drums,F_MIX_00700,DRUMS_00532,DRUM_SUPPORTED,6348800,6348800,0.0
drums,F_MIX_00702,DRUMS_00533,DRUM_SUPPORTED,6364672,6364672,0.0
drums,F_MIX_00703,DRUMS_00534,UNKNOWN,6377984,6377984,0.0
drums,F_MIX_00705,DRUMS_00536,DRUM_SUPPORTED,6396416,6395904,11.609977324263038
drums,F_MIX_00706,DRUMS_00537,DRUM_SUPPORTED,6407680,6407680,0.0
drums,F_MIX_00708,DRUMS_00538,DRUM_SUPPORTED,6428160,6427648,11.609977324263038
drums,F_MIX_00710,DRUMS_00540,DRUM_SUPPORTED,6444544,6444544,0.0
drums,F_MIX_00711,DRUMS_00541,DRUM_SUPPORTED,6460416,6460416,0.0
drums,F_MIX_00715,DRUMS_00542,UNKNOWN,6483456,6483456,0.0
drums,F_MIX_00718,DRUMS_00543,DRUM_SUPPORTED,6491648,6491136,11.609977324263038
drums,F_MIX_00720,DRUMS_00544,UNKNOWN,6503936,6503424,11.609977324263038
drums,F_MIX_00721,DRUMS_00545,UNKNOWN,6507520,6507520,0.0
drums,F_MIX_00725,DRUMS_00546,DRUM_SUPPORTED,6522880,6522880,0.0
drums,F_MIX_00728,DRUMS_00547,UNKNOWN,6535680,6535168,11.609977324263038
drums,F_MIX_00729,DRUMS_00548,DRUM_SUPPORTED,6539776,6539776,0.0
drums,F_MIX_00731,DRUMS_00549,UNKNOWN,6554624,6554112,11.609977324263038
drums,F_MIX_00732,DRUMS_00550,UNKNOWN,6567936,6567424,11.609977324263038
drums,F_MIX_00733,DRUMS_00551,UNKNOWN,6572032,6572032,0.0
drums,F_MIX_00735,DRUMS_00552,UNKNOWN,6583808,6583808,0.0
drums,F_MIX_00736,DRUMS_00553,UNKNOWN,6586368,6586880,-11.609977324263038
drums,F_MIX_00737,DRUMS_00554,UNKNOWN,6599680,6599680,0.0
drums,F_MIX_00740,DRUMS_00556,DRUM_SUPPORTED,6615552,6615040,11.609977324263038
drums,F_MIX_00741,DRUMS_00557,DRUM_SUPPORTED,6620160,6620160,0.0
drums,F_MIX_00743,DRUMS_00558,DRUM_SUPPORTED,6631424,6631424,0.0
drums,F_MIX_00744,DRUMS_00559,DRUM_SUPPORTED,6635520,6635520,0.0
drums,F_MIX_00746,DRUMS_00560,DRUM_SUPPORTED,6650880,6650368,11.609977324263038
drums,F_MIX_00748,DRUMS_00561,UNKNOWN,6662656,6662656,0.0
drums,F_MIX_00749,DRUMS_00562,DRUM_SUPPORTED,6667264,6666752,11.609977324263038
drums,F_MIX_00750,DRUMS_00563,UNKNOWN,6678528,6678528,0.0
drums,F_MIX_00751,DRUMS_00564,UNKNOWN,6683136,6683136,0.0
drums,F_MIX_00754,DRUMS_00567,DRUM_SUPPORTED,6715392,6715392,0.0
drums,F_MIX_00756,DRUMS_00568,UNKNOWN,6728192,6727680,11.609977324263038
drums,F_MIX_00757,DRUMS_00569,DRUM_SUPPORTED,6732288,6732288,0.0
drums,F_MIX_00758,DRUMS_00570,DRUM_SUPPORTED,6748160,6748160,0.0
drums,F_MIX_00759,DRUMS_00572,DRUM_SUPPORTED,6764032,6764032,0.0
drums,F_MIX_00760,DRUMS_00573,DRUM_SUPPORTED,6779904,6779904,0.0
drums,F_MIX_00762,DRUMS_00574,DRUM_SUPPORTED,6796288,6796288,0.0
drums,F_MIX_00763,DRUMS_00575,DRUM_SUPPORTED,6812160,6811648,11.609977324263038
drums,F_MIX_00765,DRUMS_00577,DRUM_SUPPORTED,6828544,6828032,11.609977324263038
drums,F_MIX_00766,DRUMS_00578,UNKNOWN,6840320,6839808,11.609977324263038
drums,F_MIX_00767,DRUMS_00579,DRUM_SUPPORTED,6843904,6843904,0.0
drums,F_MIX_00768,DRUMS_00580,DRUM_SUPPORTED,6855680,6855680,0.0
drums,F_MIX_00771,DRUMS_00581,DRUM_SUPPORTED,6875648,6875136,11.609977324263038
drums,F_MIX_00772,DRUMS_00582,DRUM_SUPPORTED,6887424,6886912,11.609977324263038
drums,F_MIX_00775,DRUMS_00583,DRUM_SUPPORTED,6906880,6906880,0.0
drums,F_MIX_00776,DRUMS_00584,DRUM_SUPPORTED,6918656,6918144,11.609977324263038
drums,F_MIX_00777,DRUMS_00587,DRUM_SUPPORTED,6939136,6939136,0.0
drums,F_MIX_00778,DRUMS_00588,DRUM_SUPPORTED,6950912,6950912,0.0
drums,F_MIX_00779,DRUMS_00589,DRUM_SUPPORTED,6956032,6955520,11.609977324263038
drums,F_MIX_00781,DRUMS_00590,DRUM_SUPPORTED,6971904,6971392,11.609977324263038
drums,F_MIX_00782,DRUMS_00591,DRUM_SUPPORTED,6988288,6988288,0.0
drums,F_MIX_00783,DRUMS_00592,UNKNOWN,7000576,7000576,0.0
drums,F_MIX_00784,DRUMS_00593,DRUM_SUPPORTED,7004672,7004160,11.609977324263038
drums,F_MIX_00785,DRUMS_00594,UNKNOWN,7015936,7015936,0.0
drums,F_MIX_00786,DRUMS_00595,DRUM_SUPPORTED,7020032,7020032,0.0
drums,F_MIX_00788,DRUMS_00596,UNKNOWN,7032832,7032832,0.0
drums,F_MIX_00789,DRUMS_00597,DRUM_SUPPORTED,7036416,7036416,0.0
drums,F_MIX_00792,DRUMS_00598,UNKNOWN,7052288,7052288,0.0
drums,F_MIX_00794,DRUMS_00599,DRUM_SUPPORTED,7068672,7068672,0.0
drums,F_MIX_00795,DRUMS_00601,DRUM_SUPPORTED,7084032,7084544,-11.609977324263038
drums,F_MIX_00798,DRUMS_00602,DRUM_SUPPORTED,7101440,7101440,0.0
drums,F_MIX_00801,DRUMS_00603,UNKNOWN,7113216,7113216,0.0
drums,F_MIX_00802,DRUMS_00604,UNKNOWN,7116800,7116288,11.609977324263038
drums,F_MIX_00805,DRUMS_00605,DRUM_SUPPORTED,7132672,7132672,0.0
drums,F_MIX_00806,DRUMS_00606,UNKNOWN,7143424,7143936,-11.609977324263038
drums,F_MIX_00807,DRUMS_00607,DRUM_SUPPORTED,7148544,7148544,0.0
drums,F_MIX_00808,DRUMS_00608,DRUM_SUPPORTED,7164416,7164416,0.0
drums,F_MIX_00809,DRUMS_00609,DRUM_SUPPORTED,7175168,7175168,0.0
drums,F_MIX_00810,DRUMS_00610,UNKNOWN,7180288,7179776,11.609977324263038
drums,F_MIX_00813,DRUMS_00612,DRUM_SUPPORTED,7196160,7196160,0.0
drums,F_MIX_00814,DRUMS_00613,UNKNOWN,7207936,7207936,0.0
drums,F_MIX_00816,DRUMS_00615,DRUM_SUPPORTED,7228928,7228416,11.609977324263038
drums,F_MIX_00818,DRUMS_00616,DRUM_SUPPORTED,7244800,7244288,11.609977324263038
drums,F_MIX_00821,DRUMS_00617,DRUM_SUPPORTED,7260160,7260160,0.0
drums,F_MIX_00822,DRUMS_00618,DRUM_SUPPORTED,7261696,7261696,0.0
drums,F_MIX_00824,DRUMS_00620,DRUM_SUPPORTED,7292928,7292928,0.0
drums,F_MIX_00826,DRUMS_00621,DRUM_SUPPORTED,7308800,7308288,11.609977324263038
drums,F_MIX_00828,DRUMS_00622,DRUM_SUPPORTED,7324672,7324160,11.609977324263038
drums,F_MIX_00829,DRUMS_00623,UNKNOWN,7336960,7336960,0.0
drums,F_MIX_00830,DRUMS_00624,DRUM_SUPPORTED,7340544,7340544,0.0
drums,F_MIX_00832,DRUMS_00625,DRUM_SUPPORTED,7352320,7351808,11.609977324263038
drums,F_MIX_00834,DRUMS_00627,DRUM_SUPPORTED,7371776,7371264,11.609977324263038
drums,F_MIX_00836,DRUMS_00628,UNKNOWN,7383552,7383552,0.0
drums,F_MIX_00837,DRUMS_00629,DRUM_SUPPORTED,7387648,7387136,11.609977324263038
drums,F_MIX_00838,DRUMS_00630,UNKNOWN,7399424,7398912,11.609977324263038
drums,F_MIX_00839,DRUMS_00632,UNKNOWN,7415296,7415808,-11.609977324263038
drums,F_MIX_00841,DRUMS_00634,DRUM_SUPPORTED,7430656,7430656,0.0
drums,F_MIX_00842,DRUMS_00635,DRUM_SUPPORTED,7435264,7435264,0.0
drums,F_MIX_00844,DRUMS_00636,DRUM_SUPPORTED,7450624,7450624,0.0
drums,F_MIX_00845,DRUMS_00637,DRUM_SUPPORTED,7461888,7461888,0.0
drums,F_MIX_00846,DRUMS_00638,DRUM_SUPPORTED,7466496,7466496,0.0
drums,F_MIX_00847,DRUMS_00639,DRUM_SUPPORTED,7483392,7483392,0.0
drums,F_MIX_00850,DRUMS_00641,DRUM_SUPPORTED,7499264,7499264,0.0
drums,F_MIX_00852,DRUMS_00642,DRUM_SUPPORTED,7515136,7514624,11.609977324263038
drums,F_MIX_00853,DRUMS_00643,UNKNOWN,7526912,7526912,0.0
drums,F_MIX_00854,DRUMS_00644,DRUM_SUPPORTED,7530496,7530496,0.0
drums,F_MIX_00855,DRUMS_00645,DRUM_SUPPORTED,7540224,7540736,-11.609977324263038
drums,F_MIX_00856,DRUMS_00646,DRUM_SUPPORTED,7546368,7545856,11.609977324263038
drums,F_MIX_00857,DRUMS_00647,DRUM_SUPPORTED,7557120,7557120,0.0
drums,F_MIX_00858,DRUMS_00648,DRUM_SUPPORTED,7561728,7561728,0.0
drums,F_MIX_00860,DRUMS_00649,DRUM_SUPPORTED,7578624,7578112,11.609977324263038
drums,F_MIX_00862,DRUMS_00651,DRUM_SUPPORTED,7593472,7593472,0.0
drums,F_MIX_00864,DRUMS_00652,DRUM_SUPPORTED,7609344,7609344,0.0
drums,F_MIX_00866,DRUMS_00654,DRUM_SUPPORTED,7625216,7624704,11.609977324263038
drums,F_MIX_00867,DRUMS_00655,UNKNOWN,7636480,7636480,0.0
drums,F_MIX_00868,DRUMS_00656,DRUM_SUPPORTED,7640576,7640576,0.0
drums,F_MIX_00870,DRUMS_00657,DRUM_SUPPORTED,7657472,7657472,0.0
drums,F_MIX_00871,DRUMS_00658,DRUM_SUPPORTED,7668224,7667712,11.609977324263038
drums,F_MIX_00872,DRUMS_00659,DRUM_SUPPORTED,7671808,7671808,0.0
drums,F_MIX_00874,DRUMS_00660,UNKNOWN,7683584,7683584,0.0
drums,F_MIX_00875,DRUMS_00661,DRUM_SUPPORTED,7687680,7687680,0.0
drums,F_MIX_00876,DRUMS_00662,UNKNOWN,7699968,7699456,11.609977324263038
drums,F_MIX_00877,DRUMS_00663,DRUM_SUPPORTED,7704064,7704064,0.0
drums,F_MIX_00878,DRUMS_00664,DRUM_SUPPORTED,7715328,7715328,0.0
drums,F_MIX_00879,DRUMS_00665,UNKNOWN,7716864,7716864,0.0
drums,F_MIX_00880,DRUMS_00666,DRUM_SUPPORTED,7719936,7719936,0.0
drums,F_MIX_00886,DRUMS_00668,DRUM_SUPPORTED,7752704,7752192,11.609977324263038
drums,F_MIX_00889,DRUMS_00669,DRUM_SUPPORTED,7767552,7768064,-11.609977324263038
drums,F_MIX_00892,DRUMS_00670,DRUM_SUPPORTED,7784960,7784960,0.0
drums,F_MIX_00893,DRUMS_00671,DRUM_SUPPORTED,7796736,7796736,0.0
drums,F_MIX_00895,DRUMS_00673,DRUM_SUPPORTED,7816704,7816192,11.609977324263038
drums,F_MIX_00896,DRUMS_00674,DRUM_SUPPORTED,7832064,7832064,0.0
drums,F_MIX_00897,DRUMS_00675,DRUM_SUPPORTED,7843840,7843840,0.0
drums,F_MIX_00898,DRUMS_00676,UNKNOWN,7860224,7859712,11.609977324263038
drums,F_MIX_00899,DRUMS_00677,DRUM_SUPPORTED,7864320,7864320,0.0
drums,F_MIX_00900,DRUMS_00678,DRUM_SUPPORTED,7875072,7875072,0.0
drums,F_MIX_00901,DRUMS_00679,DRUM_SUPPORTED,7895552,7895040,11.609977324263038
drums,F_MIX_00902,DRUMS_00681,DRUM_SUPPORTED,7911424,7911424,0.0
drums,F_MIX_00903,DRUMS_00682,DRUM_SUPPORTED,7926784,7926784,0.0
