episode_id,BP_member_id,query_id,pitch_name,midi_pitch,f0_hz,BP_onset_s,BP_offset_s,window_start_s,window_end_s,target_frequency_bandwidth_ENBW_hz,supporting_harmonics_observed,supporting_harmonics_with_same_rise,target_onset_status,target_onset_candidates_s,selected_clear_onset_s,selected_minus_BP_ms,target_observation,harmonic_observations,ambiguity_notes,episode_status
HF052,BP_0077,HF052_BP_0077_38,D2,38,73.41619197935188,66.78154648526078,67.08468979591837,66.63154648526077,66.93154648526078,27.539550374687764,2,2,TARGET_ONSET_CLEAR,[66.79020408163265],66.79020408163265,8.657596371875798,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [66.79020408163265], ""baseline"": 3.0071386206647304e-05, ""peak"": 0.018895771666490552, ""low"": 0.003803211442263429, ""high"": 0.011349491554376992, ""relative_power_proxy"": 0.05075150947825674, ""dynamic_ratio"": 628.363838522137, ""incomplete_rise"": false, ""f0"": 73.41619197935188, ""kernel_samples"": 2403, ""support_ms"": 54.48979591836735, ""ENBW_hz"": 27.539550374687764, ""tuning_low_hz"": 71.9468547288882, ""tuning_high_hz"": 74.91553682311113, ""approx_first_null_halfwidth_hz"": 36.71940049958368}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [66.7742403628118], ""baseline"": 0.00020099387884087513, ""peak"": 0.02118258334991096, ""low"": 0.004397311773054892, ""high"": 0.012789947561482926, ""relative_power_proxy"": 0.31112462917903994, ""dynamic_ratio"": 105.38919628831583, ""incomplete_rise"": false, ""f0"": 146.83238395870376, ""kernel_samples"": 1203, ""support_ms"": 27.278911564625847, ""ENBW_hz"": 55.03327787021632, ""tuning_low_hz"": 143.8937094577764, ""tuning_high_hz"": 149.83107364622225, ""approx_first_null_halfwidth_hz"": 73.37770382695507, ""harmonic_number"": 2, ""supports_primary_candidates"": [66.79020408163265]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [66.78122448979592, 66.79619047619047, 66.84907029478458], ""baseline"": 0.0001296249278296717, ""peak"": 0.007887359155236525, ""low"": 0.0016811717733110423, ""high"": 0.004784265464273784, ""relative_power_proxy"": 0.03806734945284044, ""dynamic_ratio"": 60.84754905785239, ""incomplete_rise"": false, ""f0"": 220.24857593805564, ""kernel_samples"": 801, ""support_ms"": 18.163265306122447, ""ENBW_hz"": 82.68749999999997, ""tuning_low_hz"": 215.84056418666458, ""tuning_high_hz"": 224.74661046933338, ""approx_first_null_halfwidth_hz"": 110.25, ""harmonic_number"": 3, ""supports_primary_candidates"": [66.79020408163265]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF052,BP_0077,HF052_BP_0077_50,D3,50,146.8323839587038,66.78154648526078,67.08468979591837,66.63154648526077,66.93154648526078,55.03327787021632,1,0,TARGET_ONSET_CLEAR,[66.7742403628118],66.7742403628118,-7.306122448980545,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [66.7742403628118], ""baseline"": 0.00020099387884087467, ""peak"": 0.021182583349910966, ""low"": 0.004397311773054894, ""high"": 0.012789947561482929, ""relative_power_proxy"": 0.3111246291790402, ""dynamic_ratio"": 105.3891962883161, ""incomplete_rise"": false, ""f0"": 146.8323839587038, ""kernel_samples"": 1203, ""support_ms"": 27.278911564625847, ""ENBW_hz"": 55.03327787021632, ""tuning_low_hz"": 143.89370945777642, ""tuning_high_hz"": 149.83107364622228, ""approx_first_null_halfwidth_hz"": 73.37770382695507}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 4.434096042630097e-05, ""peak"": 0.0017624390904111887, ""low"": 0.00038796058642327855, ""high"": 0.0010751998384172336, ""relative_power_proxy"": 0.009469839168178095, ""dynamic_ratio"": 39.747427062175056, ""incomplete_rise"": false, ""f0"": 293.6647679174076, ""kernel_samples"": 601, ""support_ms"": 13.628117913832199, ""ENBW_hz"": 110.25, ""tuning_low_hz"": 287.78741891555285, ""tuning_high_hz"": 299.66214729244456, ""approx_first_null_halfwidth_hz"": 147.0, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [66.64952380952381, 66.6744671201814, 66.71437641723357, 66.80018140589569], ""baseline"": 0.00010135952175184335, ""peak"": 0.002224573280632935, ""low"": 0.0005260022735280617, ""high"": 0.0013752877770804985, ""relative_power_proxy"": 0.016128281074877914, ""dynamic_ratio"": 21.947353758034854, ""incomplete_rise"": true, ""f0"": 440.4971518761114, ""kernel_samples"": 401, ""support_ms"": 9.09297052154195, ""ENBW_hz"": 165.375, ""tuning_low_hz"": 431.6811283733293, ""tuning_high_hz"": 449.49322093866687, ""approx_first_null_halfwidth_hz"": 220.5, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF052,BP_0078,HF052_BP_0078_38,D2,38,73.41619197935188,66.8395963718821,67.22400952380953,66.68959637188209,66.9895963718821,27.539550374687764,2,2,TARGET_ONSET_CLEAR,[66.79020408163265],66.79020408163265,-49.39229024944325,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [66.79020408163265], ""baseline"": 5.938699038984078e-05, ""peak"": 0.01889577166649056, ""low"": 0.0038266639256099846, ""high"": 0.011361217796050272, ""relative_power_proxy"": 0.13931316381794553, ""dynamic_ratio"": 318.18032101729506, ""incomplete_rise"": false, ""f0"": 73.41619197935188, ""kernel_samples"": 2403, ""support_ms"": 54.48979591836735, ""ENBW_hz"": 27.539550374687764, ""tuning_low_hz"": 71.9468547288882, ""tuning_high_hz"": 74.91553682311113, ""approx_first_null_halfwidth_hz"": 36.71940049958368}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [66.7742403628118], ""baseline"": 0.0002097845706307218, ""peak"": 0.021182583349910966, ""low"": 0.004404344326486771, ""high"": 0.01279346383819887, ""relative_power_proxy"": 0.30595668713786534, ""dynamic_ratio"": 100.97302812225455, ""incomplete_rise"": false, ""f0"": 146.83238395870376, ""kernel_samples"": 1203, ""support_ms"": 27.278911564625847, ""ENBW_hz"": 55.03327787021632, ""tuning_low_hz"": 143.8937094577764, ""tuning_high_hz"": 149.83107364622225, ""approx_first_null_halfwidth_hz"": 73.37770382695507, ""harmonic_number"": 2, ""supports_primary_candidates"": [66.79020408163265]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [66.78122448979592, 66.79619047619047, 66.84907029478458], ""baseline"": 0.00011202100983232986, ""peak"": 0.007887359155236525, ""low"": 0.001667088638913169, ""high"": 0.004777223897074846, ""relative_power_proxy"": 0.02660913207544815, ""dynamic_ratio"": 70.40964161135592, ""incomplete_rise"": true, ""f0"": 220.24857593805564, ""kernel_samples"": 801, ""support_ms"": 18.163265306122447, ""ENBW_hz"": 82.68749999999997, ""tuning_low_hz"": 215.84056418666458, ""tuning_high_hz"": 224.74661046933338, ""approx_first_null_halfwidth_hz"": 110.25, ""harmonic_number"": 3, ""supports_primary_candidates"": [66.79020408163265]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF053,BP_0079,HF053_BP_0079_43,G2,43,97.99885899543733,66.96859002267574,67.17756961451246,66.81859002267574,67.11859002267575,36.75000000000001,1,0,TARGET_ONSET_UNRESOLVED,[67.06258503401361],,,"{""status"": ""TARGET_ONSET_UNRESOLVED"", ""candidate_s"": [67.06258503401361], ""baseline"": 0.0013446045512866824, ""peak"": 0.0061567041206377245, ""low"": 0.002307024465156891, ""high"": 0.004231864292897308, ""relative_power_proxy"": 0.050702149456957335, ""dynamic_ratio"": 4.578821419833984, ""incomplete_rise"": true, ""f0"": 97.99885899543733, ""kernel_samples"": 1801, ""support_ms"": 40.8390022675737, ""ENBW_hz"": 36.75000000000001, ""tuning_low_hz"": 96.03752907430179, ""tuning_high_hz"": 100.00024424803152, ""approx_first_null_halfwidth_hz"": 49.0}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.09451247165534], ""baseline"": 0.001699074056940145, ""peak"": 0.012733447921301497, ""low"": 0.003905948829812415, ""high"": 0.008319698375556956, ""relative_power_proxy"": 0.09820591075139994, ""dynamic_ratio"": 7.494345446150303, ""incomplete_rise"": false, ""f0"": 195.99771799087466, ""kernel_samples"": 901, ""support_ms"": 20.430839002267575, ""ENBW_hz"": 73.5, ""tuning_low_hz"": 192.07505814860357, ""tuning_high_hz"": 200.00048849606304, ""approx_first_null_halfwidth_hz"": 98.0, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 7.085132759428163e-05, ""peak"": 0.0037813631821158582, ""low"": 0.0008129536984985969, ""high"": 0.0022971584403072274, ""relative_power_proxy"": 0.007898999240656608, ""dynamic_ratio"": 53.370392771878684, ""incomplete_rise"": false, ""f0"": 293.996576986312, ""kernel_samples"": 601, ""support_ms"": 13.628117913832199, ""ENBW_hz"": 110.25, ""tuning_low_hz"": 288.11258722290535, ""tuning_high_hz"": 300.00073274409453, ""approx_first_null_halfwidth_hz"": 147.0, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF053,BP_0080,HF053_BP_0080_43,G2,43,97.99885899543733,67.17756961451246,67.44459909297052,67.02756961451246,67.32756961451247,36.75000000000001,2,1,TARGET_ONSET_CLEAR,[67.13142857142857],67.13142857142857,-46.14104308389244,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.13142857142857], ""baseline"": 0.0015366320957920668, ""peak"": 0.1109116796365265, ""low"": 0.023411641603938955, ""high"": 0.06716166062023272, ""relative_power_proxy"": 0.24039433709561667, ""dynamic_ratio"": 72.17842184882672, ""incomplete_rise"": false, ""f0"": 97.99885899543733, ""kernel_samples"": 1801, ""support_ms"": 40.8390022675737, ""ENBW_hz"": 36.75000000000001, ""tuning_low_hz"": 96.03752907430179, ""tuning_high_hz"": 100.00024424803152, ""approx_first_null_halfwidth_hz"": 49.0}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.09351473922902], ""baseline"": 0.0008511308485128746, ""peak"": 0.012733447921301525, ""low"": 0.0032275942630706047, ""high"": 0.007980521092186063, ""relative_power_proxy"": 0.04482224469720847, ""dynamic_ratio"": 14.96062320329459, ""incomplete_rise"": false, ""f0"": 195.99771799087466, ""kernel_samples"": 901, ""support_ms"": 20.430839002267575, ""ENBW_hz"": 73.5, ""tuning_low_hz"": 192.07505814860357, ""tuning_high_hz"": 200.00048849606304, ""approx_first_null_halfwidth_hz"": 98.0, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [67.07954648526078, 67.1384126984127], ""baseline"": 6.787523106674447e-05, ""peak"": 0.0038357658216801598, ""low"": 0.0008214533491894276, ""high"": 0.0023286095854347937, ""relative_power_proxy"": 0.01008839509394309, ""dynamic_ratio"": 56.51201125058852, ""incomplete_rise"": false, ""f0"": 293.996576986312, ""kernel_samples"": 601, ""support_ms"": 13.628117913832199, ""ENBW_hz"": 110.25, ""tuning_low_hz"": 288.11258722290535, ""tuning_high_hz"": 300.00073274409453, ""approx_first_null_halfwidth_hz"": 147.0, ""harmonic_number"": 3, ""supports_primary_candidates"": [67.13142857142857]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF054,BP_0081,HF054_BP_0081_41,F2,41,87.30705785825097,67.47942902494331,67.68840861678004,67.32942902494331,67.62942902494332,32.74752475247525,1,1,TARGET_ONSET_CLEAR,[67.48861678004535],67.48861678004535,9.18775510203318,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.48861678004535], ""baseline"": 0.00024637624538789476, ""peak"": 0.06860514727658483, ""low"": 0.013918130451627283, ""high"": 0.041261638864106054, ""relative_power_proxy"": 0.2646218937458668, ""dynamic_ratio"": 278.4568259353611, ""incomplete_rise"": false, ""f0"": 87.30705785825097, ""kernel_samples"": 2021, ""support_ms"": 45.827664399092974, ""ENBW_hz"": 32.74752475247525, ""tuning_low_hz"": 85.55971154566102, ""tuning_high_hz"": 89.09008941429211, ""approx_first_null_halfwidth_hz"": 43.663366336633665}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.47863945578231], ""baseline"": 9.405900157581385e-05, ""peak"": 0.006542349522017181, ""low"": 0.0013837171056640873, ""high"": 0.0039630333138406335, ""relative_power_proxy"": 0.014472706838958384, ""dynamic_ratio"": 69.55580446751698, ""incomplete_rise"": false, ""f0"": 174.61411571650194, ""kernel_samples"": 1011, ""support_ms"": 22.92517006802721, ""ENBW_hz"": 65.4950495049505, ""tuning_low_hz"": 171.11942309132203, ""tuning_high_hz"": 178.18017882858422, ""approx_first_null_halfwidth_hz"": 87.32673267326733, ""harmonic_number"": 2, ""supports_primary_candidates"": [67.48861678004535]}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 3.214224750689056e-05, ""peak"": 0.0010014308984010762, ""low"": 0.00022599997768572768, ""high"": 0.0006137154380434018, ""relative_power_proxy"": 0.00873747355726837, ""dynamic_ratio"": 31.15621887319461, ""incomplete_rise"": false, ""f0"": 261.9211735747529, ""kernel_samples"": 675, ""support_ms"": 15.306122448979592, ""ENBW_hz"": 98.14540059347182, ""tuning_low_hz"": 256.67913463698306, ""tuning_high_hz"": 267.27026824287634, ""approx_first_null_halfwidth_hz"": 130.86053412462908, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF055,BP_0082,HF055_BP_0082_35,B1,35,61.7354126570155,67.80450839002268,67.96704807256236,67.65450839002267,67.95450839002268,23.145556333100068,2,2,TARGET_ONSET_MULTIPLE,"[67.74503401360545, 67.85578231292517]",,,"{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [67.74503401360545, 67.85578231292517], ""baseline"": 0.00021808593326772785, ""peak"": 0.018852381809250814, ""low"": 0.003944945108464345, ""high"": 0.01139866345885758, ""relative_power_proxy"": 0.14440127957668836, ""dynamic_ratio"": 86.44474004706736, ""incomplete_rise"": false, ""f0"": 61.7354126570155, ""kernel_samples"": 2859, ""support_ms"": 64.82993197278913, ""ENBW_hz"": 23.145556333100068, ""tuning_low_hz"": 60.49985223030184, ""tuning_high_hz"": 62.99620636136179, ""approx_first_null_halfwidth_hz"": 30.86074177746676}","[{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [67.72108843537416, 67.83482993197279], ""baseline"": 0.0007632360545970755, ""peak"": 0.05394275207566702, ""low"": 0.011399139258811064, ""high"": 0.03267094566723904, ""relative_power_proxy"": 0.16984021722532136, ""dynamic_ratio"": 70.67636775118578, ""incomplete_rise"": false, ""f0"": 123.470825314031, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060368, ""tuning_high_hz"": 125.99241272272359, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 2, ""supports_primary_candidates"": [67.74503401360545, 67.85578231292517]}, {""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.82485260770974], ""baseline"": 0.00012775165945517117, ""peak"": 0.012708667518180965, ""low"": 0.00264393483120033, ""high"": 0.0076763011746906465, ""relative_power_proxy"": 0.028384356476959274, ""dynamic_ratio"": 99.4794711268742, ""incomplete_rise"": false, ""f0"": 185.2062379710465, ""kernel_samples"": 953, ""support_ms"": 21.60997732426304, ""ENBW_hz"": 69.48529411764706, ""tuning_low_hz"": 181.4995566909055, ""tuning_high_hz"": 188.98861908408537, ""approx_first_null_halfwidth_hz"": 92.6470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": [67.85578231292517]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF055,BP_0083,HF055_BP_0083_35,B1,35,61.7354126570155,67.8277283446712,68.0483179138322,67.6777283446712,67.9777283446712,23.145556333100068,2,2,TARGET_ONSET_MULTIPLE,"[67.74702947845805, 67.85578231292517]",,,"{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [67.74702947845805, 67.85578231292517], ""baseline"": 0.0006381595537711606, ""peak"": 0.018852381809250814, ""low"": 0.004281004004867091, ""high"": 0.011566692907058952, ""relative_power_proxy"": 0.15155195550018014, ""dynamic_ratio"": 29.54179984902513, ""incomplete_rise"": false, ""f0"": 61.7354126570155, ""kernel_samples"": 2859, ""support_ms"": 64.82993197278913, ""ENBW_hz"": 23.145556333100068, ""tuning_low_hz"": 60.49985223030184, ""tuning_high_hz"": 62.99620636136179, ""approx_first_null_halfwidth_hz"": 30.86074177746676}","[{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [67.72108843537416, 67.83482993197279], ""baseline"": 0.001031235160933818, ""peak"": 0.053942752075666976, ""low"": 0.01161353854388045, ""high"": 0.032778145309773715, ""relative_power_proxy"": 0.17547602693298994, ""dynamic_ratio"": 52.30887591809806, ""incomplete_rise"": false, ""f0"": 123.470825314031, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060368, ""tuning_high_hz"": 125.99241272272359, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 2, ""supports_primary_candidates"": [67.74702947845805, 67.85578231292517]}, {""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.82485260770974], ""baseline"": 0.00012786790768838367, ""peak"": 0.012708667518180955, ""low"": 0.002644027829786898, ""high"": 0.007676347673983927, ""relative_power_proxy"": 0.030766547235209166, ""dynamic_ratio"": 99.38903160245806, ""incomplete_rise"": false, ""f0"": 185.2062379710465, ""kernel_samples"": 953, ""support_ms"": 21.60997732426304, ""ENBW_hz"": 69.48529411764706, ""tuning_low_hz"": 181.4995566909055, ""tuning_high_hz"": 188.98861908408537, ""approx_first_null_halfwidth_hz"": 92.6470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": [67.85578231292517]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF055,BP_0083,HF055_BP_0083_47,B2,47,123.47082531403103,67.8277283446712,68.0483179138322,67.6777283446712,67.9777283446712,46.3235294117647,0,0,TARGET_ONSET_MULTIPLE,"[67.72108843537416, 67.83482993197279]",,,"{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [67.72108843537416, 67.83482993197279], ""baseline"": 0.0010312351609338163, ""peak"": 0.05394275207566693, ""low"": 0.01161353854388044, ""high"": 0.03277814530977368, ""relative_power_proxy"": 0.17547602693299016, ""dynamic_ratio"": 52.3088759180981, ""incomplete_rise"": false, ""f0"": 123.47082531403103, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060371, ""tuning_high_hz"": 125.99241272272361, ""approx_first_null_halfwidth_hz"": 61.76470588235294}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 4.176017252339812e-05, ""peak"": 0.006460265640817319, ""low"": 0.0013254612661821824, ""high"": 0.0038928634534997502, ""relative_power_proxy"": 0.0071798003609590405, ""dynamic_ratio"": 154.69920861073186, ""incomplete_rise"": false, ""f0"": 246.94165062806206, ""kernel_samples"": 715, ""support_ms"": 16.213151927437643, ""ENBW_hz"": 92.64705882352942, ""tuning_low_hz"": 241.99940892120742, ""tuning_high_hz"": 251.98482544544723, ""approx_first_null_halfwidth_hz"": 123.52941176470588, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 2.7191868848686656e-05, ""peak"": 0.005108822129952885, ""low"": 0.0010435179210695263, ""high"": 0.0030761700255112056, ""relative_power_proxy"": 0.0032880768397567897, ""dynamic_ratio"": 187.88050789674335, ""incomplete_rise"": false, ""f0"": 370.4124759420931, ""kernel_samples"": 477, ""support_ms"": 10.816326530612244, ""ENBW_hz"": 138.97058823529414, ""tuning_low_hz"": 362.9991133818111, ""tuning_high_hz"": 377.97723816817086, ""approx_first_null_halfwidth_hz"": 185.2941176470588, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF055,BP_0084,HF055_BP_0084_35,B1,35,61.7354126570155,67.96704807256236,68.16441768707483,67.81704807256236,68.11704807256237,23.145556333100068,2,1,TARGET_ONSET_CLEAR,[67.85877551020408],67.85877551020408,-108.27256235828031,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.85877551020408], ""baseline"": 0.0024423776611267605, ""peak"": 0.018852381809250807, ""low"": 0.00572437849075157, ""high"": 0.012288380150001188, ""relative_power_proxy"": 0.10490351989953352, ""dynamic_ratio"": 7.718864330159938, ""incomplete_rise"": false, ""f0"": 61.7354126570155, ""kernel_samples"": 2859, ""support_ms"": 64.82993197278913, ""ENBW_hz"": 23.145556333100068, ""tuning_low_hz"": 60.49985223030184, ""tuning_high_hz"": 62.99620636136179, ""approx_first_null_halfwidth_hz"": 30.86074177746676}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.83383219954649], ""baseline"": 0.0034293738495403884, ""peak"": 0.04121967021979473, ""low"": 0.010987433123591257, ""high"": 0.026103551671692992, ""relative_power_proxy"": 0.19338329869142773, ""dynamic_ratio"": 12.01959075570576, ""incomplete_rise"": false, ""f0"": 123.470825314031, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060368, ""tuning_high_hz"": 125.99241272272359, ""approx_first_null_halfwidth_hz"": 61.76470588235294, ""harmonic_number"": 2, ""supports_primary_candidates"": [67.85877551020408]}, {""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [67.82485260770974], ""baseline"": 0.00016223435873393221, ""peak"": 0.012708667518180955, ""low"": 0.002671520990623337, ""high"": 0.007690094254402145, ""relative_power_proxy"": 0.0369699993590574, ""dynamic_ratio"": 78.33524055791067, ""incomplete_rise"": false, ""f0"": 185.2062379710465, ""kernel_samples"": 953, ""support_ms"": 21.60997732426304, ""ENBW_hz"": 69.48529411764706, ""tuning_low_hz"": 181.4995566909055, ""tuning_high_hz"": 188.98861908408537, ""approx_first_null_halfwidth_hz"": 92.6470588235294, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF056,BP_0085,HF056_BP_0085_34,A#1,34,58.27047018976124,68.16441768707483,68.32695736961452,68.01441768707483,68.31441768707484,21.846103038309113,2,2,TARGET_ONSET_CLEAR,[68.222947845805],68.222947845805,58.53015873016432,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [68.222947845805], ""baseline"": 0.001193125227029795, ""peak"": 0.014753774874853551, ""low"": 0.003905255156594546, ""high"": 0.009329515015724049, ""relative_power_proxy"": 0.1262241387150417, ""dynamic_ratio"": 12.365654954410846, ""incomplete_rise"": false, ""f0"": 58.27047018976124, ""kernel_samples"": 3029, ""support_ms"": 68.68480725623583, ""ENBW_hz"": 21.846103038309113, ""tuning_low_hz"": 57.10425644122018, ""tuning_high_hz"": 59.460500980884504, ""approx_first_null_halfwidth_hz"": 29.128137384412152}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [68.19501133786848], ""baseline"": 0.0003450059932255808, ""peak"": 0.01858813681039658, ""low"": 0.003993632156659781, ""high"": 0.01129088448352818, ""relative_power_proxy"": 0.26173386651598135, ""dynamic_ratio"": 53.877721475530436, ""incomplete_rise"": false, ""f0"": 116.54094037952248, ""kernel_samples"": 1515, ""support_ms"": 34.35374149659864, ""ENBW_hz"": 43.692206076618234, ""tuning_low_hz"": 114.20851288244036, ""tuning_high_hz"": 118.92100196176901, ""approx_first_null_halfwidth_hz"": 58.256274768824305, ""harmonic_number"": 2, ""supports_primary_candidates"": [68.222947845805]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [68.01641723356009, 68.20399092970521, 68.24090702947846], ""baseline"": 5.48687668310137e-05, ""peak"": 0.003560661891787529, ""low"": 0.0007560273918223168, ""high"": 0.0021583446418049226, ""relative_power_proxy"": 0.03964005481540154, ""dynamic_ratio"": 64.89414830032085, ""incomplete_rise"": true, ""f0"": 174.81141056928374, ""kernel_samples"": 1011, ""support_ms"": 22.92517006802721, ""ENBW_hz"": 65.4950495049505, ""tuning_low_hz"": 171.31276932366055, ""tuning_high_hz"": 178.38150294265353, ""approx_first_null_halfwidth_hz"": 87.32673267326733, ""harmonic_number"": 3, ""supports_primary_candidates"": [68.222947845805]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
HF056,BP_0086,HF056_BP_0086_34,A#1,34,58.27047018976124,68.19924761904763,68.33856734693877,68.04924761904762,68.34924761904763,21.846103038309113,2,2,TARGET_ONSET_CLEAR,[68.222947845805],68.222947845805,23.700226757370046,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [68.222947845805], ""baseline"": 0.001193125227029795, ""peak"": 0.01475377487485357, ""low"": 0.0039052551565945505, ""high"": 0.009329515015724061, ""relative_power_proxy"": 0.0858743731693734, ""dynamic_ratio"": 12.365654954410862, ""incomplete_rise"": false, ""f0"": 58.27047018976124, ""kernel_samples"": 3029, ""support_ms"": 68.68480725623583, ""ENBW_hz"": 21.846103038309113, ""tuning_low_hz"": 57.10425644122018, ""tuning_high_hz"": 59.460500980884504, ""approx_first_null_halfwidth_hz"": 29.128137384412152}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [68.19501133786848], ""baseline"": 0.0003450059932255806, ""peak"": 0.01858813681039658, ""low"": 0.003993632156659781, ""high"": 0.01129088448352818, ""relative_power_proxy"": 0.159583424545474, ""dynamic_ratio"": 53.87772147553046, ""incomplete_rise"": false, ""f0"": 116.54094037952248, ""kernel_samples"": 1515, ""support_ms"": 34.35374149659864, ""ENBW_hz"": 43.692206076618234, ""tuning_low_hz"": 114.20851288244036, ""tuning_high_hz"": 118.92100196176901, ""approx_first_null_halfwidth_hz"": 58.256274768824305, ""harmonic_number"": 2, ""supports_primary_candidates"": [68.222947845805]}, {""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [68.20399092970521, 68.24090702947846], ""baseline"": 5.486876683101331e-05, ""peak"": 0.003560661891787519, ""low"": 0.0007560273918223145, ""high"": 0.0021583446418049165, ""relative_power_proxy"": 0.028588216788453167, ""dynamic_ratio"": 64.89414830032112, ""incomplete_rise"": true, ""f0"": 174.81141056928374, ""kernel_samples"": 1011, ""support_ms"": 22.92517006802721, ""ENBW_hz"": 65.4950495049505, ""tuning_low_hz"": 171.31276932366055, ""tuning_high_hz"": 178.38150294265353, ""approx_first_null_halfwidth_hz"": 87.32673267326733, ""harmonic_number"": 3, ""supports_primary_candidates"": [68.222947845805]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_UNRESOLVED
